"PM25","timestamp","lat","lon"
25.25,"2021-01-08_19",23.566,120.211
20.8181818181818,"2021-01-08_19",23.456,120.289
39.9090909090909,"2021-01-08_19",23.3,120.666
28,"2021-01-08_19",23.708,120.553
0,"2021-01-08_19",24.184,120.529
17,"2021-01-08_19",25.018,121.307
4.1,"2021-01-08_19",24.933,121.009
13.5,"2021-01-08_19",23.474,120.47
10.4,"2021-01-08_19",23.467,120.424
7,"2021-01-08_19",24.807,120.955
11.2222222222222,"2021-01-08_19",24.797,121.001
5.1,"2021-01-08_19",24.65,120.953
4.1,"2021-01-08_19",24.397,120.868
4.8,"2021-01-08_19",24.413,120.9
13.7368421052632,"2021-01-08_19",23.506,120.445
4.72727272727273,"2021-01-08_19",24.7,121.054
31.9090909090909,"2021-01-08_19",23.119,120.361
23.2727272727273,"2021-01-08_19",23.452,120.462
27.8636363636364,"2021-01-08_19",22.998,120.235
14.9,"2021-01-08_19",22.615,120.49
8,"2021-01-08_19",23.214,121.28
0.818181818181818,"2021-01-08_19",24.64,121.833
47.3,"2021-01-08_19",24.418,118.319
2.27272727272727,"2021-01-08_19",24.699,121.771
4.72727272727273,"2021-01-08_19",23.574,119.575
4.6,"2021-01-08_19",24.74,121.089
37.8888888888889,"2021-01-08_19",24.36,120.598
19.9090909090909,"2021-01-08_19",23.471,120.146
18,"2021-01-08_19",23.793,120.33
28.4545454545455,"2021-01-08_19",23.258,120.372
29.0909090909091,"2021-01-08_19",24.114,120.69
4.7,"2021-01-08_19",24.633,120.762
3,"2021-01-08_19",24.6,120.999
2.2,"2021-01-08_19",23.995,121.565
4.3,"2021-01-08_19",23.36,119.497
27.1818181818182,"2021-01-08_19",23.423,120.524
21.4545454545455,"2021-01-08_19",24.907,121.18
7.18181818181818,"2021-01-08_19",25.054,121.171
0,"2021-01-08_19",24.869,121.285
34.7,"2021-01-08_19",23.121,120.459
11.4545454545455,"2021-01-08_19",23.922,121.501
42.7272727272727,"2021-01-08_19",24.452,118.455
1,"2021-01-08_19",23.346,121.304
32.5454545454545,"2021-01-08_19",23.266,120.388
29.3636363636364,"2021-01-08_19",23.425,120.451
10.7272727272727,"2021-01-08_19",23.459,120.308
19.6363636363636,"2021-01-08_19",22.479,120.465
8.44444444444444,"2021-01-08_19",22.697,121.026
1.7,"2021-01-08_19",23.026,121.33
32.2222222222222,"2021-01-08_19",22.562,120.491
7.2,"2021-01-08_19",24.308,121.748
26.6363636363636,"2021-01-08_19",22.363,120.6
1,"2021-01-08_19",24.665,121.743
23.0909090909091,"2021-01-08_19",22.371,120.591
3.3,"2021-01-08_19",23.995,121.595
1.3,"2021-01-08_19",24.003,121.584
4,"2021-01-08_19",24.461,120.863
0.1,"2021-01-08_19",22.821,121.189
15.7272727272727,"2021-01-08_19",24.923,121.25
34,"2021-01-08_19",22.386,120.601
3.54545454545455,"2021-01-08_19",24.674,121.367
8,"2021-01-08_19",25.04,121.081
15.2857142857143,"2021-01-08_19",22.544,120.461
22.6,"2021-01-08_19",22.488,120.458
10.7272727272727,"2021-01-08_19",24.383,120.868
28.2,"2021-01-08_19",23.555,120.43
51.8888888888889,"2021-01-08_19",23.255,120.25
23.8,"2021-01-08_19",24.997,121.292
16.6666666666667,"2021-01-08_19",23.455,120.331
9,"2021-01-08_19",24.797,121.364
0,"2021-01-08_19",24.8,121.308
17.4545454545455,"2021-01-08_19",23.573,120.247
28.4444444444444,"2021-01-08_19",23.198,120.16
25.2,"2021-01-08_19",24.953,121.218
16.5,"2021-01-08_19",22.667,120.591
5.1,"2021-01-08_19",25.121,121.723
5.8,"2021-01-08_19",24.789,120.928
4.3,"2021-01-08_19",24.813,120.923
21.2727272727273,"2021-01-08_19",23.293,120.243
30.9090909090909,"2021-01-08_19",22.913,120.261
17,"2021-01-08_19",23.613,120.159
18.0909090909091,"2021-01-08_19",23.657,120.28
24.9090909090909,"2021-01-08_19",23.079,120.145
15.1818181818182,"2021-01-08_19",23.643,120.178
28,"2021-01-08_19",22.919,120.217
8.5,"2021-01-08_19",25.06,121.23
21.4,"2021-01-08_19",24.937,121.265
10.1818181818182,"2021-01-08_19",25.058,121.359
15.6,"2021-01-08_19",22.576,120.525
21,"2021-01-08_19",22.616,120.54
16.1818181818182,"2021-01-08_19",23.803,120.452
17.5555555555556,"2021-01-08_19",23.643,120.173
0,"2021-01-08_19",22.007,120.746
18,"2021-01-08_19",23.566,120.301
23.7272727272727,"2021-01-08_19",24.149,120.682
25.5454545454545,"2021-01-08_19",24.151,120.694
1.63636363636364,"2021-01-08_19",24.689,121.178
11.0909090909091,"2021-01-08_19",23.486,120.456
33.6,"2021-01-08_19",25.006,121.343
18.9090909090909,"2021-01-08_19",23.642,120.43
26.7,"2021-01-08_19",23.275,120.313
26.5454545454545,"2021-01-08_19",23.158,120.171
0,"2021-01-08_19",23.102,120.117
23.5454545454545,"2021-01-08_19",23.028,120.256
10.7272727272727,"2021-01-08_19",25.024,121.231
7.63636363636364,"2021-01-08_19",25.072,121.286
5.09090909090909,"2021-01-08_19",23.53,120.74
19.3636363636364,"2021-01-08_19",23.426,120.395
2,"2021-01-08_19",22.771,121.09
23.4545454545455,"2021-01-08_19",23.033,120.301
9.75,"2021-01-08_19",23.102,120.159
4.2,"2021-01-08_19",22.85,121.092
22.3636363636364,"2021-01-08_19",23.455,120.33
0.5,"2021-01-08_19",25.148,121.738
4.9,"2021-01-08_19",24.769,120.978
11.9,"2021-01-08_19",23.913,120.685
1.54545454545455,"2021-01-08_19",23.977,121.613
11.4,"2021-01-08_19",23.479,120.459
15.2727272727273,"2021-01-08_19",24.837,121.248
10.1,"2021-01-08_19",23.491,120.455
6.18181818181818,"2021-01-08_19",24.806,121.05
4.9,"2021-01-08_19",23.527,119.59
22.7272727272727,"2021-01-08_19",22.679,120.602
24.2727272727273,"2021-01-08_19",23.24,120.318
30.9,"2021-01-08_19",23.768,120.563
5.11111111111111,"2021-01-08_19",24.709,120.89
3.6,"2021-01-08_19",24.348,120.826
8.72727272727273,"2021-01-08_19",25.039,121.254
12.8181818181818,"2021-01-08_19",25.066,121.174
21.1,"2021-01-08_19",23.724,120.457
6.54545454545455,"2021-01-08_19",24.829,121.079
2.25,"2021-01-08_19",24.162,121.652
4.8,"2021-01-08_19",24.874,121.02
18,"2021-01-08_19",22.755,120.501
18.5,"2021-01-08_19",22.41,120.526
28.5,"2021-01-08_19",22.528,120.627
4.1,"2021-01-08_19",24.79,121.184
16,"2021-01-08_19",22.671,120.495
9.45454545454546,"2021-01-08_19",23.495,120.426
6.1,"2021-01-08_19",24.767,120.99
21.5454545454545,"2021-01-08_19",23.039,120.235
40.375,"2021-01-08_19",23.59,120.477
4.6,"2021-01-08_19",24.707,121.202
21.3636363636364,"2021-01-08_19",23.188,120.089
0.181818181818182,"2021-01-08_19",23.502,120.698
4.45454545454545,"2021-01-08_19",23.468,120.701
34.6363636363636,"2021-01-08_19",23.429,120.513
19.7272727272727,"2021-01-08_19",24.171,120.669
31.1818181818182,"2021-01-08_19",24.958,121.298
11.2727272727273,"2021-01-08_19",24.325,120.749
27.5,"2021-01-08_19",24.999,121.327
7.45454545454545,"2021-01-08_19",25.015,121.133
13.6666666666667,"2021-01-08_19",23.669,120.179
18.3636363636364,"2021-01-08_19",23.562,120.142
15.9090909090909,"2021-01-08_19",22.682,120.548
5.1,"2021-01-08_19",24.837,121.02
24.6363636363636,"2021-01-08_19",24.178,120.821
2.1,"2021-01-08_19",23.702,121.416
2.27272727272727,"2021-01-08_19",23.743,121.447
3.5,"2021-01-08_19",24.754,121.755
16.1818181818182,"2021-01-08_19",23.464,120.214
17.4545454545455,"2021-01-08_19",24.841,121.24
13.4545454545455,"2021-01-08_19",25.008,121.265
19.6363636363636,"2021-01-08_19",23.174,120.202
15.9,"2021-01-08_19",23.702,120.199
14.25,"2021-01-08_19",24.842,121.241
18.6,"2021-01-08_19",23.568,120.193
30.9090909090909,"2021-01-08_19",23.645,120.566
117,"2021-01-08_19",24.362,120.625
24,"2021-01-08_19",23.767,120.458
19.5555555555556,"2021-01-08_19",24.255,120.721
5.9,"2021-01-08_19",24.79,120.968
4.90909090909091,"2021-01-08_19",24.529,120.831
4.2,"2021-01-08_19",24.638,120.865
4.2,"2021-01-08_19",24.439,120.679
7,"2021-01-08_19",24.887,121.095
17,"2021-01-08_19",22.546,120.461
3.1,"2021-01-08_19",23.976,121.599
2.09090909090909,"2021-01-08_19",24.705,121.211
4.5,"2021-01-08_19",23.573,119.57
6.3,"2021-01-08_19",23.847,121.492
4.66666666666667,"2021-01-08_19",24.733,121.094
12,"2021-01-08_19",23.492,120.48
0.9,"2021-01-08_19",24.666,121.651
27.3,"2021-01-08_19",22.361,120.626
54.6,"2021-01-08_19",24.416,118.229
27.4545454545455,"2021-01-08_19",22.771,120.702
25.3,"2021-01-08_19",22.422,120.552
18.8,"2021-01-08_19",22.692,120.581
4.54545454545455,"2021-01-08_19",24.687,120.989
43.1,"2021-01-08_19",22.863,120.634
64061169.4090909,"2021-01-08_19",22.97,120.225
12.3636363636364,"2021-01-08_19",24.868,121.252
21,"2021-01-08_19",25.012,121.305
22.0909090909091,"2021-01-08_19",23.759,120.347
15.6,"2021-01-08_19",22.593,120.462
20.1,"2021-01-08_19",23.509,120.252
11.8,"2021-01-08_19",24.96,121.178
25,"2021-01-08_19",23.687,120.349
36,"2021-01-08_19",22.681,120.499
18.6363636363636,"2021-01-08_19",23.331,120.16
5.1,"2021-01-08_19",24.689,121.177
6.3,"2021-01-08_19",23.043,121.195
2,"2021-01-08_19",22.762,121.134
20.4545454545455,"2021-01-08_19",23.253,120.129
85,"2021-01-08_19",23.101,120.142
21.7272727272727,"2021-01-08_19",23.707,120.451
17.5,"2021-01-08_19",23.751,120.408
9.54545454545454,"2021-01-08_19",24.817,121.383
24.2727272727273,"2021-01-08_19",23.287,120.201
13.6363636363636,"2021-01-08_19",24.122,120.568
12.0909090909091,"2021-01-08_19",24.214,120.551
18,"2021-01-08_19",23.675,120.204
18.9090909090909,"2021-01-08_19",23.515,120.487
5.1,"2021-01-08_19",23.201,121.249
19.7272727272727,"2021-01-08_19",23.633,120.402
1.2,"2021-01-08_19",23.336,121.314
12.2727272727273,"2021-01-08_19",24.241,120.555
2.8,"2021-01-08_19",24.712,121.36
645.363636363636,"2021-01-08_19",24.903,121.036
3.63636363636364,"2021-01-08_19",24.148,121.629
14.1818181818182,"2021-01-08_19",22.666,120.487
0.9,"2021-01-08_19",24.626,121.796
5.27272727272727,"2021-01-08_19",24.801,121.141
24.1818181818182,"2021-01-08_19",23.611,120.422
1,"2021-01-08_19",24.609,121.687
5.2,"2021-01-08_19",23.095,121.218
11.9090909090909,"2021-01-08_19",23.383,121.359
21.5,"2021-01-08_19",22.509,120.456
5,"2021-01-08_19",23.666,119.598
16.6666666666667,"2021-01-08_19",22.674,120.501
23.2,"2021-01-08_19",22.484,120.566
15.8,"2021-01-08_19",22.764,120.617
24,"2021-01-08_19",22.447,120.561
23.8181818181818,"2021-01-08_19",22.715,120.654
16.1,"2021-01-08_19",23.471,120.446
7,"2021-01-08_19",24.879,121.061
24.8571428571429,"2021-01-08_19",23.694,120.357
12.8181818181818,"2021-01-08_19",24.216,120.527
19.7272727272727,"2021-01-08_19",23.727,120.464
43.1,"2021-01-08_19",22.745,120.732
11.8181818181818,"2021-01-08_19",24.134,120.556
32.1818181818182,"2021-01-08_19",23.744,120.603
19.3,"2021-01-08_19",23.789,120.234
0.9,"2021-01-08_19",24.654,121.766
16.3,"2021-01-08_19",22.671,120.486
26.2727272727273,"2021-01-08_19",23.366,120.366
21.25,"2021-01-08_19",23.316,120.266
21.7272727272727,"2021-01-08_19",24.138,120.674
17.3636363636364,"2021-01-08_19",24.156,120.653
36.5,"2021-01-08_19",24.16,120.864
10.8181818181818,"2021-01-08_19",24.154,120.547
24.9090909090909,"2021-01-08_19",22.816,120.641
14.8888888888889,"2021-01-08_19",22.638,120.482
19.4,"2021-01-08_19",22.702,120.61
6.5,"2021-01-08_19",24.842,120.964
5.7,"2021-01-08_19",24.816,121.015
3.27272727272727,"2021-01-08_19",23.993,121.626
33.0909090909091,"2021-01-08_19",23.703,120.548
30.6363636363636,"2021-01-08_19",22.98,120.224
1.63636363636364,"2021-01-08_19",23.516,120.808
25.1818181818182,"2021-01-08_19",23.379,120.416
10.7,"2021-01-08_19",24.815,121.015
32.6363636363636,"2021-01-08_19",23.484,120.558
21.7272727272727,"2021-01-08_19",25.01,121.308
26.0909090909091,"2021-01-08_19",23.714,120.44
28.9090909090909,"2021-01-08_19",23.436,120.415
22.3333333333333,"2021-01-08_19",23.192,120.221
11,"2021-01-08_19",23.489,120.467
38.0909090909091,"2021-01-08_19",23.596,120.574
21.875,"2021-01-08_19",23.674,120.257
23.2727272727273,"2021-01-08_19",25,121.319
27.9090909090909,"2021-01-08_19",23.76,120.618
29.4545454545455,"2021-01-08_19",23.741,120.555
3,"2021-01-08_19",23.38,121.328
19.4545454545455,"2021-01-08_19",24.209,120.708
2.18181818181818,"2021-01-08_19",24.618,121.286
18,"2021-01-08_19",24.884,121.287
25.2727272727273,"2021-01-08_19",24.989,121.331
10.2727272727273,"2021-01-08_19",23.469,120.425
4.5,"2021-01-08_19",24.825,121.01
1,"2021-01-08_19",23.598,121.521
21.6666666666667,"2021-01-08_19",24.959,121.216
2.36363636363636,"2021-01-08_19",23.868,121.557
18.8,"2021-01-08_19",23.309,120.252
21.2727272727273,"2021-01-08_19",23.205,120.24
1.81818181818182,"2021-01-08_19",24.622,121.835
17.9090909090909,"2021-01-08_19",24.144,120.664
5.09090909090909,"2021-01-08_19",24.43,120.809
5,"2021-01-08_19",24.621,120.777
4.36363636363636,"2021-01-08_19",24.398,120.676
6.2,"2021-01-08_19",24.708,120.924
8.90476190476191,"2021-01-08_19",24.784,121.022
19.0909090909091,"2021-01-08_19",22.426,120.527
43.6363636363636,"2021-01-08_19",24.478,118.395
1.77777777777778,"2021-01-08_19",22.969,121.116
4.8,"2021-01-08_19",23.633,119.596
26.3636363636364,"2021-01-08_19",23.668,120.474
26.625,"2021-01-08_19",24.856,121.282
9.90909090909091,"2021-01-08_19",25.045,121.29
24,"2021-01-08_19",24.95,121.217
29.8181818181818,"2021-01-08_19",23.68,120.552
35.3636363636364,"2021-01-08_19",23.057,120.411
26.3181818181818,"2021-01-08_19",22.964,120.234
22.5,"2021-01-08_19",23.697,120.424
8,"2021-01-08_19",25.053,121.297
12.3636363636364,"2021-01-08_19",24.988,121.286
0,"2021-01-08_19",23.047,120.186
48.2727272727273,"2021-01-08_19",24.421,118.341
43.9,"2021-01-08_19",24.489,118.413
19.7272727272727,"2021-01-08_19",23.638,120.359
9.6,"2021-01-08_19",24.979,121.117
31.2727272727273,"2021-01-08_19",23.581,120.56
4.25,"2021-01-08_19",24.905,121.047
5.66666666666667,"2021-01-08_19",25.149,121.767
19.5454545454545,"2021-01-08_19",24.95,121.21
22.5454545454545,"2021-01-08_19",23.178,120.244
23.3333333333333,"2021-01-08_19",24.997,121.345
7.8,"2021-01-08_19",25.048,121.297
17.7272727272727,"2021-01-08_19",22.753,120.574
16.7272727272727,"2021-01-08_19",22.739,120.531
17.7777777777778,"2021-01-08_19",22.758,120.559
18.7272727272727,"2021-01-08_19",23.623,120.243
26,"2021-01-08_19",23.59,120.357
5.54545454545455,"2021-01-08_19",24.948,121.009
28.6666666666667,"2021-01-08_19",22.513,120.518
0.5,"2021-01-08_19",22.018,120.806
17,"2021-01-08_19",22.488,120.505
15.1,"2021-01-08_19",22.669,120.499
15.6,"2021-01-08_19",24.631,121.117
4,"2021-01-08_19",24.707,121.098
15.0909090909091,"2021-01-08_19",23.575,120.154
24.5454545454545,"2021-01-08_19",23.19,120.192
20.7272727272727,"2021-01-08_19",23.412,120.308
27.9,"2021-01-08_19",23.15,120.154
24.2727272727273,"2021-01-08_19",23.686,120.568
17.4,"2021-01-08_19",22.985,120.217
31.8181818181818,"2021-01-08_19",23.714,120.528
10.3636363636364,"2021-01-08_19",24.977,121.085
2673.36363636364,"2021-01-08_19",24.745,121.039
10.9090909090909,"2021-01-08_19",25.038,121.121
23.7272727272727,"2021-01-08_19",23.515,120.313
11.7272727272727,"2021-01-08_19",24.821,121.353
10.6,"2021-01-08_19",23.783,121.451
3.36363636363636,"2021-01-08_19",24.861,121.82
16,"2021-01-08_19",22.738,120.554
3.1,"2021-01-08_19",23.963,121.569
44.9090909090909,"2021-01-08_19",24.422,118.438
5.18181818181818,"2021-01-08_19",24.762,121.092
28.2,"2021-01-08_19",22.428,120.629
11.9090909090909,"2021-01-08_19",23.46,120.487
5,"2021-01-08_19",23.663,119.57
191,"2021-01-08_19",23.705,120.352
12.3636363636364,"2021-01-08_19",24.202,120.522
20.3,"2021-01-08_19",23.676,120.39
1.6,"2021-01-08_19",23.948,121.548
28.8181818181818,"2021-01-08_19",22.982,120.239
23.0909090909091,"2021-01-08_19",23.752,120.432
27.8181818181818,"2021-01-08_19",23.531,120.52
19.6363636363636,"2021-01-08_19",22.705,120.645
3.9,"2021-01-08_19",23.572,119.602
6.54545454545455,"2021-01-08_19",24.678,121.209
2.90909090909091,"2021-01-08_19",23.845,121.5
19.8181818181818,"2021-01-08_19",25.051,121.267
15.2727272727273,"2021-01-08_19",22.753,120.576
18,"2021-01-08_19",22.539,120.509
4.66666666666667,"2021-01-08_19",22.582,120.544
2.54545454545455,"2021-01-08_19",24.118,121.625
45.1,"2021-01-08_19",24.482,118.438
17.9,"2021-01-08_19",24.917,121.249
7,"2021-01-08_19",24.872,121.018
1.9,"2021-01-08_19",24.72,121.744
3.81818181818182,"2021-01-08_19",24.75,121.767
11.0909090909091,"2021-01-08_19",23.483,120.477
6.55,"2021-01-08_19",23.584,119.662
5,"2021-01-08_19",24.837,121.013
4.5,"2021-01-08_19",23.611,119.609
1.45454545454545,"2021-01-08_19",24.619,121.834
3.90909090909091,"2021-01-08_19",24.927,121.039
4.36363636363636,"2021-01-08_19",23.784,121.452
11.2727272727273,"2021-01-08_19",24.31,120.73
3.2,"2021-01-08_19",24.477,120.89
5,"2021-01-08_19",24.357,120.777
4,"2021-01-08_19",24.64,120.864
4.54545454545455,"2021-01-08_19",24.449,120.655
6.7,"2021-01-08_19",24.7,121.053
2.3,"2021-01-08_19",24.705,121.184
1,"2021-01-08_19",24.672,121.767
1.3,"2021-01-08_19",23.706,121.413
1.09090909090909,"2021-01-08_19",24.675,121.759
19.5454545454545,"2021-01-08_19",23.46,120.154
20.1818181818182,"2021-01-08_19",23.333,120.361
6.71428571428571,"2021-01-08_19",24.796,120.966
0.3,"2021-01-08_19",24.813,120.981
1.88888888888889,"2021-01-08_19",24.747,121.004
15.8,"2021-01-08_19",23.475,120.455
15.1,"2021-01-08_19",23.472,120.415
30.2222222222222,"2021-01-08_19",22.578,120.634
5.4,"2021-01-08_19",24.844,120.999
18.6363636363636,"2021-01-08_19",23.573,120.248
5,"2021-01-08_19",23.569,119.582
4.8,"2021-01-08_19",24.604,120.887
5.6,"2021-01-08_19",24.801,120.985
4.72727272727273,"2021-01-08_19",24.807,120.942
5.2,"2021-01-08_19",24.617,120.785
4.54545454545455,"2021-01-08_19",24.651,120.779
10,"2021-01-08_19",23.469,120.461
6.90909090909091,"2021-01-08_19",25.082,121.307
2.6,"2021-01-08_19",23.771,121.468
4.6,"2021-01-08_19",23.585,119.654
49.0909090909091,"2021-01-08_19",24.457,118.327
3.7,"2021-01-08_19",23.329,121.319
11.8,"2021-01-08_19",23.576,120.75
22.8888888888889,"2021-01-08_19",23.444,120.358
6,"2021-01-08_19",23.75,121.451
1,"2021-01-08_19",23.296,121.267
4.3,"2021-01-08_19",23.591,119.612
24.3636363636364,"2021-01-08_19",23.039,120.299
5.18181818181818,"2021-01-08_19",24.656,120.955
34.0909090909091,"2021-01-08_19",22.964,120.359
27.2,"2021-01-08_19",23.756,120.594
9.44444444444444,"2021-01-08_19",25.104,121.245
30.5454545454545,"2021-01-08_19",23.227,120.349
43.3333333333333,"2021-01-08_19",23.641,120.289
21.875,"2021-01-08_19",23.678,120.47
8.18181818181818,"2021-01-08_19",25.022,121.059
24.9090909090909,"2021-01-08_19",23.137,120.116
16.5,"2021-01-08_19",25.025,121.258
21.5454545454545,"2021-01-08_19",23.454,120.41
22.4545454545455,"2021-01-08_19",23.239,120.272
33.3636363636364,"2021-01-08_19",23.122,120.393
21,"2021-01-08_19",23.298,120.299
10.6,"2021-01-08_19",23.117,121.169
10.4,"2021-01-08_19",23.394,121.357
14.5,"2021-01-08_19",24.261,120.715
24.4,"2021-01-08_19",24.124,120.724
19.5833333333333,"2021-01-08_19",24.155,120.72
29.0909090909091,"2021-01-08_19",24.962,121.263
24.8181818181818,"2021-01-08_19",24.936,121.299
33.2272727272727,"2021-01-08_19",23.52,120.553
28,"2021-01-08_19",23.287,120.276
49.4444444444444,"2021-01-08_19",23.027,120.257
21,"2021-01-08_19",23.304,120.32
19.6363636363636,"2021-01-08_19",23.484,120.278
9.72727272727273,"2021-01-08_19",23.497,120.384
29.3333333333333,"2021-01-08_19",23.75,120.507
18.3,"2021-01-08_19",22.687,120.502
23,"2021-01-08_19",22.997,120.168
7.58333333333333,"2021-01-08_19",25.078,121.256
23.0909090909091,"2021-01-08_19",23.066,120.218
25.7272727272727,"2021-01-08_19",24.09,120.728
14.8888888888889,"2021-01-08_19",23.733,120.371
29.7272727272727,"2021-01-08_19",23.722,120.585
25.4545454545455,"2021-01-08_19",24.242,120.736
5.5,"2021-01-08_19",23.429,121.374
23.1,"2021-01-08_19",22.522,120.561
3.18181818181818,"2021-01-08_19",24.796,121.79
5.1,"2021-01-08_19",24.632,121.119
2,"2021-01-08_19",23.885,121.519
4.2,"2021-01-08_19",24.864,120.966
5.1,"2021-01-08_19",24.831,121.006
5.9,"2021-01-08_19",24.842,121.001
1.63636363636364,"2021-01-08_19",24.693,121.728
22.1818181818182,"2021-01-08_19",24.91,121.148
2.5,"2021-01-08_19",23.974,121.563
34.4545454545455,"2021-01-08_19",23.559,120.554
16.7272727272727,"2021-01-08_19",23.795,120.376
4.7,"2021-01-08_19",24.434,120.647
5.4,"2021-01-08_19",24.813,120.982
14.6,"2021-01-08_19",23.651,120.155
31.1818181818182,"2021-01-08_19",23.329,120.377
29.0909090909091,"2021-01-08_19",23.286,120.365
25.2727272727273,"2021-01-08_19",24.998,121.339
15.9090909090909,"2021-01-08_19",25.01,121.301
9.7,"2021-01-08_19",24.741,120.906
6.36363636363636,"2021-01-08_19",24.818,121.018
19.8333333333333,"2021-01-08_19",24.14,120.715
12,"2021-01-08_19",24.29,120.581
8.66666666666667,"2021-01-08_19",23.662,119.569
21.1052631578947,"2021-01-08_19",22.82,120.506
32.5,"2021-01-08_19",22.421,120.551
4.6,"2021-01-08_19",24.61,120.762
8,"2021-01-08_19",23.266,121.303
19.9090909090909,"2021-01-08_19",23.074,120.122
23.7272727272727,"2021-01-08_19",23.229,120.184
8.45454545454546,"2021-01-08_19",23.801,121.453
21.4545454545455,"2021-01-08_19",22.698,120.642
14.3636363636364,"2021-01-08_19",24.91,121.21
18.5454545454545,"2021-01-08_19",24.197,120.749
22.6363636363636,"2021-01-08_19",22.545,120.569
10.9,"2021-01-08_19",23.482,120.482
4.5,"2021-01-08_19",23.583,119.642
10.5454545454545,"2021-01-08_19",25.051,121.365
25.8181818181818,"2021-01-08_19",24.989,121.358
29.6363636363636,"2021-01-08_19",24.96,121.301
0,"2021-01-08_19",24.833,121.331
21.4545454545455,"2021-01-08_19",22.994,120.176
36,"2021-01-08_19",23.273,120.452
2.45454545454545,"2021-01-08_19",23.499,121.375
2.9,"2021-01-08_19",23.905,121.532
19.8181818181818,"2021-01-08_19",24.193,120.678
12.7272727272727,"2021-01-08_19",24.238,120.568
29,"2021-01-08_19",23.764,120.493
29.3636363636364,"2021-01-08_19",22.972,120.249
19.4545454545455,"2021-01-08_19",23.788,120.444
25.2,"2021-01-08_19",24.17,120.664
21.9166666666667,"2021-01-08_19",24.163,120.692
22.5,"2021-01-08_19",24.108,120.678
17.5454545454545,"2021-01-08_19",23.798,120.439
18.5,"2021-01-08_19",22.648,120.523
23.4545454545455,"2021-01-08_19",22.606,120.611
23.6,"2021-01-08_19",22.451,120.539
45.1818181818182,"2021-01-08_19",24.491,118.415
15.9,"2021-01-08_19",22.496,120.511
48,"2021-01-08_19",24.402,118.312
22,"2021-01-08_19",22.336,120.368
17,"2021-01-08_19",22.457,120.496
1,"2021-01-08_19",24.661,121.619
0.818181818181818,"2021-01-08_19",24.613,121.526
26.8181818181818,"2021-01-08_19",22.591,120.632
20.3333333333333,"2021-01-08_19",23.69,120.239
19.2727272727273,"2021-01-08_19",24.981,121.271
4.27272727272727,"2021-01-08_19",24.374,120.843
4.72727272727273,"2021-01-08_19",24.742,120.911
4.63636363636364,"2021-01-08_19",24.823,120.973
2,"2021-01-08_19",23.978,121.616
26.2727272727273,"2021-01-08_19",22.956,120.248
35.6363636363636,"2021-01-08_19",23.182,120.485
9.2,"2021-01-08_19",25.088,121.279
38.7272727272727,"2021-01-08_19",23.382,120.531
8.81818181818182,"2021-01-08_19",25.006,121.072
20.3333333333333,"2021-01-08_19",23.659,120.336
16.3,"2021-01-08_19",22.774,120.491
47.5,"2021-01-08_19",24.435,118.317
25.4545454545455,"2021-01-08_19",22.465,120.45
21,"2021-01-08_19",22.591,120.594
4.7,"2021-01-08_19",24.747,121.103
45.6363636363636,"2021-01-08_19",24.432,118.313
2,"2021-01-08_19",23.438,121.344
2.5,"2021-01-08_19",24.726,121.757
2.09090909090909,"2021-01-08_19",23.577,121.361
11.2727272727273,"2021-01-08_19",24.576,121.106
16.4545454545455,"2021-01-08_19",23.577,120.302
0,"2021-01-08_19",24.17,120.823
22,"2021-01-08_19",23.65,120.4
2.18181818181818,"2021-01-08_19",23.992,121.631
26.1818181818182,"2021-01-08_19",22.436,120.643
18.1,"2021-01-08_19",22.61,120.566
6.2,"2021-01-08_19",24.83,121.074
4,"2021-01-08_19",24.906,121.047
24.1818181818182,"2021-01-08_19",22.978,120.227
0.636363636363636,"2021-01-08_19",23.124,120.205
28.3333333333333,"2021-01-08_19",23.61,120.455
24,"2021-01-08_19",23.205,120.207
22.2727272727273,"2021-01-08_19",23.183,120.196
43.0909090909091,"2021-01-08_19",23.439,120.604
35,"2021-01-08_19",23.509,120.499
20.2727272727273,"2021-01-08_19",23.436,120.242
36.2727272727273,"2021-01-08_19",23.123,120.47
11.1,"2021-01-08_19",24.963,121.142
9.5,"2021-01-08_19",23.971,121.595
16.4545454545455,"2021-01-08_19",22.778,120.524
3.9,"2021-01-08_19",24.862,120.964
18.75,"2021-01-08_19",24.214,120.704
4,"2021-01-08_19",23.6,119.511
5.1,"2021-01-08_19",23.206,119.43
2.1,"2021-01-08_19",24.003,121.557
1.90909090909091,"2021-01-08_19",24.128,121.652
18.4,"2021-01-08_19",22.534,120.54
23.2,"2021-01-08_19",22.351,120.387
2.5,"2021-01-08_19",24.733,121.737
22.9090909090909,"2021-01-08_19",22.508,120.588
23.1818181818182,"2021-01-08_19",22.429,120.567
14.7,"2021-01-08_19",22.64,120.484
12.4545454545455,"2021-01-08_19",25.053,121.358
15.7272727272727,"2021-01-08_19",23.575,120.246
9.09090909090909,"2021-01-08_19",25.055,121.298
10.6363636363636,"2021-01-08_19",23.462,120.446
4.63636363636364,"2021-01-08_19",24.792,121.175
3.54545454545455,"2021-01-08_19",24.719,121.14
37.7,"2021-01-08_19",22.337,120.368
18.2,"2021-01-08_19",22.514,120.511
3.5,"2021-01-08_19",24.444,120.874
4.5,"2021-01-08_19",24.618,120.915
3.6,"2021-01-08_19",24.786,121.013
4.9,"2021-01-08_19",24.814,121.13
6.5,"2021-01-08_19",23.452,121.392
